Column1,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
805,1982,3,59,5,Mets,Y,Roger McDowell (minors),RHP,10.1,620,72,0,0.222,0.574,723,70,70,3.3,1.39,159,4Yr,Bowling Green State University ,Bowling Green,OH
806,1982,4,85,5,Mets,N,Tracy Jones (minors),3B,2.4,493,1303,27,0.273,0.716,0,0,0,0,0,0,4Yr,Loyola Marymount University ,Los Angeles,CA
807,1982,5,111,5,Mets,Y,Gerald Young (minors),SS,6,640,1815,3,0.246,0.633,0,0,0,0,0,0,HS,Santa Ana Valley HS ,Santa Ana,CA
808,1982,6,137,5,Mets,Y,Kyle Hartshorn (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Allentown HS ,Allentown,NJ
809,1982,7,163,5,Mets,Y,Greg Olson (minors),C,2.2,414,1275,20,0.242,0.659,0,0,0,0,0,0,4Yr,University of Minnesota ,Minneapolis,MN
810,1982,8,189,5,Mets,N,Rafael Palmeiro (minors),OF,71.9,2831,10472,569,0.288,0.885,0,0,0,0,0,0,HS,Jackson HS ,Miami,FL
811,1982,9,215,5,Mets,Y,Joe Redfield (minors),SS,-0.2,12,20,0,0.1,0.35,0,0,0,0,0,0,4Yr,"University of California, Santa Barbara ",Santa Barbara,CA
812,1982,10,241,5,Mets,N,Troy Evers (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,West HS ,Appleton,WI
813,1982,11,267,5,Mets,Y,Al Carmichael (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Bailor HS ,Signal Mountain,TN
814,1982,12,293,5,Mets,Y,Mickey Weston (minors),RHP,-1.3,5,2,0,0,0,23,1,2,7.15,1.68,1,4Yr,Eastern Michigan University ,Ypsilanti,MI
815,1982,13,319,5,Mets,N,Dave Jacas (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Ramapo HS ,Spring Valley,NY
823,1982,14,345,5,Mets,N,Scott Tidmore (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Arab HS ,Arab,AL
824,1982,15,371,5,Mets,Y,Barry Lyons (minors),C,-0.9,253,628,15,0.239,0.633,0,0,0,0,0,0,4Yr,Delta State University ,Cleveland,MS
825,1982,16,397,5,Mets,N,Doug Henry (minors),RHP,2.4,348,17,0,0.059,0.118,582,34,42,4.19,1.43,82,HS,Tennyson HS ,Hayward,CA
826,1982,17,423,5,Mets,Y,John Boyles (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Gannon University ,Erie,PA
827,1982,18,449,5,Mets,Y,Carl Hollis (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Stillman College ,Tuscaloosa,AL
828,1982,19,475,5,Mets,N,Jeff Richardson (minors),RHP,0,0,0,0,0,0,1,0,0,0,3,0,HS,Northwest HS ,Wichita,KS
829,1982,20,501,5,Mets,Y,Steve Springer (minors),OF,-0.1,8,17,0,0.235,0.516,0,0,0,0,0,0,4Yr,University of Utah ,Salt Lake City,UT
838,1982,22,551,5,Mets,Y,Wes Gardner (minors),RHP,-0.6,45,3,0,0,0,189,18,30,4.9,1.49,14,4Yr,University of Central Arkansas ,Conway,AR
839,1982,23,576,5,Mets,Y,Eugene Hawkins (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Norfolk State University ,Norfolk,VA
840,1982,24,601,5,Mets,Y,Rick Paul (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,St. Louis University ,St. Louis,MO
841,1982,25,626,5,Mets,Y,John Metasavage (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Auburn University ,Auburn,AL
842,1982,26,651,5,Mets,N,John Grier (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Rye HS ,Rye,NY
843,1982,27,675,4,Mets,N,John Morgan (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Lee HS ,Montgomery,AL
844,1982,28,699,4,Mets,N,Chuck Higson (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Columbia HS ,Columbia Falls,MT
845,1982,29,722,4,Mets,N,Ricky Kyle (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Northwest HS ,Omaha,NE
846,1983,1,4,4,Mets,Y,Eddie Williams (minors),3B,-1.1,395,1145,39,0.252,0.717,0,0,0,0,0,0,HS,Herbert Hoover HS ,San Diego,CA
847,1983,1,20,20,Mets via Braves,Y,*Stan Jefferson (minors),OF,-0.3,296,832,16,0.216,0.601,0,0,0,0,0,0,4Yr,Bethune-Cookman College ,Daytona Beach,FL
848,1983,1s,27,27,Mets,Y,*Calvin Schiraldi (minors),RHP,3.5,146,108,2,0.111,0.327,235,32,39,4.28,1.43,21,4Yr,University of Texas at Austin ,Austin,TX
849,1983,2,32,4,Mets,Y,Dave Magadan (minors),1B,21.1,1582,4159,42,0.288,0.767,0,0,0,0,0,0,4Yr,University of Alabama ,Tuscaloosa,AL
850,1983,3,58,4,Mets,Y,Rick Aguilera (minors),RHP,21.9,221,139,3,0.201,0.522,732,86,81,3.57,1.23,318,4Yr,Brigham Young University ,Provo,UT
851,1983,4,84,4,Mets,Y,David West (minors),LHP,2.9,135,55,1,0.182,0.497,204,31,38,4.66,1.47,3,HS,Craigmont HS ,Memphis,TN
852,1983,5,110,4,Mets,N,Steve Browning (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Cook HS ,Adel,GA
853,1983,6,136,4,Mets,Y,Marcus Lawton (minors),SS,-0.5,10,14,0,0.214,0.429,0,0,0,0,0,0,HS,Harrison Central HS ,Gulfport,MS
854,1983,7,162,4,Mets,Y,Eric Stampfl (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,St. John's University ,Queens,NY
855,1983,8,188,4,Mets,Y,Kelvin Page (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,DeKalb County HS ,Smithville,TN
856,1983,9,214,4,Mets,N,Gar Millay (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,University HS ,San Diego,CA
857,1983,10,240,4,Mets,Y,Erick Ricketts (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Soddy-Daisy HS ,Soddy-Daisy,TN
858,1983,11,266,4,Mets,Y,Jeff Ciszkowski (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Brandywine HS ,Brandywine,DE
859,1983,12,292,4,Mets,N,Ryan Virgo (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Madera HS ,Madera,CA
860,1983,13,318,4,Mets,Y,Jeff Innis (minors),RHP,4.6,288,9,0,0,0,288,10,20,3.05,1.27,5,4Yr,University of Illinois at Urbana-Champaign ,Champaign,IL
861,1983,14,344,4,Mets,N,Bob Caffrey (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Fullerton ,Fullerton,CA
862,1983,15,370,4,Mets,N,Barry Dacus (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Santa Barbara ",Santa Barbara,CA
863,1983,16,396,4,Mets,Y,Jeff Dinkel (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Grand Canyon University ,Phoenix,AZ
864,1983,17,422,4,Mets,N,Mark Gabriel (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Niagara University ,Lewiston,NY
865,1983,18,448,4,Mets,N,John Martin (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Morro Bay HS ,Morro Bay,CA
866,1983,19,474,4,Mets,Y,Rob Colescott (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Deerfield Beach HS ,Deerfield Beach,FL
867,1983,20,499,4,Mets,Y,Bill Stiles (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Comsewogue HS ,Port Jefferson,NY
868,1983,21,523,4,Mets,Y,Scott Bardwell (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Central Washington University ,Ellensburg,WA
869,1983,22,547,4,Mets,Y,Charles Huggins (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Johnson HS ,Huntsville,AL
870,1983,23,571,4,Mets,N,Ed West (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Denver ,Denver,CO
871,1983,24,595,4,Mets,N,Michael Shambaugh (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Jay HS ,Jay,OK
872,1983,25,618,4,Mets,Y,Chuck Friedel (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Rowan University ,Glassboro,NJ
873,1983,26,641,4,Mets,N,Frank Velleggia (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Alabama ,Tuscaloosa,AL
874,1983,27,664,4,Mets,N,Matt Williams (minors),3B,46.6,1866,7000,378,0.268,0.805,0,0,0,0,0,0,HS,Carson City HS ,Carson City,NV
875,1983,28,687,4,Mets,Y,Chris Hayes (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Grace Davis HS ,Modesto,CA
876,1983,29,708,4,Mets,Y,Desi Brooks (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Far Rockaway HS ,New York,NY
877,1983,30,728,4,Mets,N,Mike Santiago (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Oklahoma ,Norman,OK
878,1983,31,745,4,Mets,N,Jeff Kantnor (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Reading HS ,Reading,PA
879,1983,32,760,3,Mets,Y,Daniel Swindell (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Houston ,Houston,TX
880,1983,33,774,3,Mets,N,Scott Sellner (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Cordova HS ,Rancho Cordova,CA
881,1983,34,785,2,Mets,Y,Dean Johnson (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Samuel Gompers HS ,Bronx,NY
882,1983,35,794,2,Mets,N,Roy Caso (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Portland HS ,Portland,CT
883,1983,36,801,2,Mets,Y,Joe Klink (minors),LHP,0.6,62,2,0,0,0,176,10,6,4.26,1.49,3,4Yr,St. Thomas University ,Miami Gardens,FL
884,1983,37,806,2,Mets,N,Mike Young (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Los Angeles ",Los Angeles,CA
885,1984,1,1,1,Mets,Y,Shawn Abner (minors),OF,-1.3,392,840,11,0.227,0.591,0,0,0,0,0,0,HS,Mechanicsburg Area HS ,Mechanicsburg,PA
886,1984,2,29,1,Mets,Y,Lorenzo Sisney (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Washington HS ,Gardena,CA
887,1984,3,55,1,Mets,Y,Mark Brunswick (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Coldwater HS ,Coldwater,OH
888,1984,4,81,1,Mets,Y,Jeff Howes (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Plainville HS ,Plainville,CT
889,1984,5,107,1,Mets,Y,Brandon Bailey (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,T. L. Hanna HS ,Anderson,SC
890,1984,6,133,1,Mets,Y,David Sanders (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Columbia HS ,Columbia,MS
891,1984,7,159,1,Mets,Y,Tony Thompson (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Marion HS ,Marion,IN
892,1984,8,185,1,Mets,Y,Barry Hightower (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Northview HS ,Dothan,AL
893,1984,9,211,1,Mets,Y,Rich Rodriguez (minors),LHP,5,505,28,0,0.107,0.301,609,31,22,3.81,1.41,8,4Yr,University of Tennessee ,Knoxville,TN
894,1984,10,237,1,Mets,N,Mike Goff (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Red Bluff HS ,Red Bluff,CA
895,1984,11,263,1,Mets,Y,Lorin Jundy (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Palmdale HS ,Palmdale,CA
896,1984,12,289,1,Mets,N,John Wetteland (minors),RHP,19.3,273,42,1,0.167,0.452,618,48,45,2.93,1.13,330,HS,Cardinal Newman HS ,Santa Rosa,CA
897,1984,13,315,1,Mets,Y,Mauro Gozzo (minors),RHP,-1,33,16,0,0.25,0.607,48,7,7,5.3,1.62,1,HS,Berlin HS ,Berlin,CT
898,1984,14,341,1,Mets,N,Terrel Hansen (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Bremerton HS ,Bremerton,WA
899,1984,15,367,1,Mets,Y,Jeff Cooley (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,El Camino Fundamental HS ,Sacramento,CA
900,1984,16,393,1,Mets,N,Dan Eskew (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,McGavock HS ,Nashville,TN
901,1984,17,419,1,Mets,N,John Orton (minors),C,0.5,156,401,4,0.2,0.54,0,0,0,0,0,0,HS,Soquel HS ,Soquel,CA
902,1984,18,445,1,Mets,Y,Buck Autry (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Indiana University-Bloomington ,Bloomington,IN
903,1984,19,471,1,Mets,N,Wendell Harris (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Pasadena HS ,Pasadena,CA
904,1984,20,497,1,Mets,Y,Marty Crews (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Fernandina Beach HS ,Fernandina Beach,FL
905,1984,21,523,1,Mets,Y,Shane Young (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Memphis ,Memphis,TN
906,1984,22,548,1,Mets,N,Greg Johnson (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Red Bank HS ,Hixson,TN
907,1984,23,573,1,Mets,N,Garrett Carter (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Walterboro HS ,Walterboro,SC
908,1984,24,597,1,Mets,N,George Fowler (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Delano Union HS ,Delano,CA
909,1984,25,620,1,Mets,Y,Ramon Pereira (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Concordia College-Bronxville ,Bronxville,NY
918,1984,27,661,1,Mets,Y,Angelo Cuevas (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Aviation HS ,Long Island City,NY
919,1984,28,678,1,Mets,N,Dale Snyder (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Soquel HS ,Soquel,CA
920,1984,29,695,1,Mets,Y,Lew Graham (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,San Diego State University ,San Diego,CA
921,1984,30,711,1,Mets,Y,Allen Wilson (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Memphis ,Memphis,TN
922,1984,31,727,1,Mets,N,Steve Brueggemann (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Sacramento ,Sacramento,CA
923,1984,32,740,1,Mets,N,Randy Veres (minors),RHP,0.2,58,4,0,0,0,135,9,13,4.6,1.45,3,HS,Cordova HS ,Rancho Cordova,CA
924,1984,33,752,1,Mets,Y,Troy James (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Tacoma Community College ,Tacoma,WA
925,1984,34,764,1,Mets,N,Gary Canfield (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,McLane HS ,Fresno,CA
926,1984,35,774,1,Mets,N,Edwardo Soto (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Abraham Lincoln HS ,Brooklyn,NY
927,1985,1,20,20,Mets,Y,Gregg Jefferies (minors),SS,19.6,1465,5520,126,0.289,0.765,0,0,0,0,0,0,HS,Junipero Serra HS ,San Mateo,CA
928,1985,2,48,20,Mets,N,Scott Servais (minors),C,3.1,820,2493,63,0.245,0.681,0,0,0,0,0,0,HS,Westby HS ,Coon Valley,WI
929,1985,3,74,20,Mets,Y,Rob Lemle (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Compton HS ,Compton,CA
930,1985,4,100,20,Mets,Y,Todd Welborn (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Appalachian State University ,Boone,NC
931,1985,5,126,20,Mets,N,Tim Layana (minors),RHP,0.1,79,6,0,0,0,78,5,5,4.56,1.53,2,4Yr,Loyola Marymount University ,Los Angeles,CA
932,1985,6,152,20,Mets,N,Dan Henley (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Southern California ,Los Angeles,CA
933,1985,7,178,20,Mets,N,Monty Fariss (minors),SS,-0.2,104,226,4,0.217,0.643,0,0,0,0,0,0,HS,Leedey HS ,Leedey,OK
934,1985,8,204,20,Mets,Y,Cliff Gonzalez (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,St. Raymond HS ,Bronx,NY
935,1985,9,230,20,Mets,Y,Rodney Murrell (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Skyline HS ,Dallas,TX
936,1985,10,256,20,Mets,Y,Ken Farmer (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Harrison Central HS ,Gulfport,MS
937,1985,11,282,20,Mets,N,Chris Gallego (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Rowland HS ,Rowland Heights,CA
938,1985,12,308,20,Mets,Y,Ron Narcisse (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Norfolk State University ,Norfolk,VA
939,1985,13,334,20,Mets,Y,Mark Willoughby (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Independence HS ,Tickfaw,LA
940,1985,14,360,20,Mets,Y,Victor Garcia (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Cardinal Hayes HS ,Bronx,NY
941,1985,15,386,20,Mets,Y,Chris Rauth (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
942,1985,16,412,20,Mets,N,Reggie Garcia (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Hanford HS ,Hanford,CA
943,1985,17,438,20,Mets,Y,Dave Gelatt (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Washington ,Seattle,WA
944,1985,18,464,20,Mets,Y,Kevin Armstrong (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Sam Houston State University ,Huntsville,TX
945,1985,19,490,20,Mets,Y,Alan Hayden (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Northern Kentucky University ,Highland Heights,KY
954,1985,21,542,20,Mets,Y,John Tuozzo (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Hartford ,West Hartford,CT
955,1985,22,568,20,Mets,Y,Jaime Archibald (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Lewis-Clark State College ,Lewiston,ID
956,1985,23,594,20,Mets,N,Gary Bockhorn (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Southern Illinois University Carbondale ,Carbondale,IL
957,1985,24,620,20,Mets,N,Shannon Jones (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Live Oak HS ,Watson,LA
958,1985,25,646,20,Mets,N,Carlton Cochrane (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Central Arizona College ,Coolidge,AZ
959,1985,26,672,20,Mets,N,Dwayne Williams (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Texas Christian University ,Fort Worth,TX
960,1985,27,697,20,Mets,Y,Jeff Jones (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Washington HS ,Los Angeles,CA
961,1985,28,721,19,Mets,N,Mark Hudson (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,West Valley College ,Saratoga,CA
962,1985,29,742,17,Mets,Y,Art Douglas (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Lee HS ,Montgomery,AL
963,1985,30,762,16,Mets,Y,Mark Bohne (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,F. W. Buchholz HS ,Gainesville,FL
964,1985,31,777,11,Mets,Y,Bruce McDonald (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Vanguard HS ,Ocala,FL
965,1985,32,791,10,Mets,N,Dan Monzon (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Cardinal Spellman HS ,Bronx,NY
966,1985,33,804,9,Mets,Y,Maury Gooden (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Huston-Tillotson College ,Austin,TX
967,1985,34,814,7,Mets,N,Erik Judson (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Hemet HS ,Hemet,CA
968,1985,35,820,5,Mets,Y,Steve Brueggeman (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Sacramento ,Sacramento,CA
969,1985,36,825,4,Mets,Y,Kurt Deluca (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
970,1985,37,829,3,Mets,Y,Tom Wachs (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Huntington University ,Huntington,IN
971,1986,1,21,21,Mets,Y,Lee May (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Purcell Marian HS ,Cincinnati,OH
972,1986,2,49,21,Mets,Y,Fritz Polka (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"Minnesota State University, Mankato ",Mankato,MN
973,1986,3,76,21,Mets,Y,Jim Morrisette (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Fairhope HS ,Fairhope,AL
974,1986,4,102,21,Mets,Y,Kip Gross (minors),RHP,0.7,62,25,0,0.16,0.32,73,7,8,3.9,1.58,0,4Yr,University of Nebraska at Lincoln ,Lincoln,NE
975,1986,5,128,21,Mets,N,Eddie Zosky (minors),SS,-0.6,44,50,0,0.16,0.433,0,0,0,0,0,0,HS,St. Paul HS ,Santa Fe Springs,CA
976,1986,6,154,21,Mets,Y,Steve Piskor (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Plano East HS ,Plano,TX
977,1986,7,180,21,Mets,Y,Rick Brown (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,William Paterson University ,Wayne,NJ
978,1986,8,206,21,Mets,Y,Pete Bauer (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
979,1986,9,232,21,Mets,N,Robert Fitzpatrick (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Midland Park HS ,Midland Park,NJ
980,1986,10,258,21,Mets,Y,Curtis Pride (minors),OF,1.2,421,796,20,0.25,0.731,0,0,0,0,0,0,HS,Kennedy HS ,Silver Spring,MD
981,1986,11,284,21,Mets,Y,Jaime Roseboro (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Nebraska at Lincoln ,Lincoln,NE
982,1986,12,310,21,Mets,Y,Dave Crowson (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Brenham HS ,Brenham,TX
983,1986,13,336,21,Mets,N,Tom Peters (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Santa Monica HS ,Santa Monica,CA
984,1986,14,362,21,Mets,Y,Jason Woods (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,West Orange-Stark HS ,West Orange,TX
985,1986,15,388,21,Mets,Y,Mark Fiedler (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of St. Thomas ,St. Paul,MN
986,1986,16,414,21,Mets,Y,Archie Corbin (minors),RHP,0.5,16,1,0,0,0,37,2,1,4.44,1.76,0,HS,Charlton-Pollard HS ,Beaumont,TX
987,1986,17,440,21,Mets,N,Darryl Fry (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Texas A&M University ,College Station,TX
988,1986,18,466,21,Mets,Y,Rick Durant (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Huntington University ,Huntington,IN
989,1986,19,492,21,Mets,N,Mike Hoog (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Niwot HS ,Niwot,CO
990,1986,20,518,21,Mets,Y,Andrew Taylor (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Adelphi University ,Garden City,NY
991,1986,21,544,21,Mets,Y,Rich Lundahl (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Southern Utah University ,Cedar City,UT
992,1986,22,569,20,Mets,N,Kevin Miller (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,JC,San Joaquin Delta College ,Stockton,CA
993,1986,23,593,20,Mets,Y,Bill Robinson (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of North Carolina at Chapel Hill ,Chapel Hill,NC
994,1986,24,616,19,Mets,N,Titi Roche (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Miami Lakes HS ,Hialeah,FL
1002,1986,25,639,19,Mets,N,John Thoden (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Patchogue-Medford HS ,Medford,NY
1003,1986,26,661,18,Mets,N,Cal Eldred (minors),RHP,15.9,192,72,0,0.111,0.318,341,86,74,4.42,1.4,9,HS,Urbana Community HS ,Center Point,IA
1004,1986,27,682,17,Mets,N,John Olerud (minors),1B,58.2,2234,7592,255,0.295,0.863,0,0,0,0,0,0,HS,Interlake HS ,Bellevue,WA
1005,1986,28,702,16,Mets,Y,Bob Olah (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Notre Dame HS ,Bridgeport,CT
1006,1986,29,722,16,Mets,N,James Sloan (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Casa Roble HS ,Orangevale,CA
1007,1986,30,741,15,Mets,N,Chris Stiltner (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Vanden HS ,Fairfield,CA
1008,1986,31,758,13,Mets,N,Ever Magallanes (minors),SS,0,3,2,0,0,0.333,0,0,0,0,0,0,4Yr,Texas A&M University ,College Station,TX
1009,1986,32,773,13,Mets,N,Mike Richardson (minors),INF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Glendale Community College ,Glendale,CA
1010,1986,33,787,12,Mets,N,Anthony Coleman (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Leflore HS ,Mobile,AL
1011,1986,34,799,10,Mets,Y,Lee Johnson (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Beaumont HS ,St. Louis,MO
1012,1986,35,810,9,Mets,Y,Cedric Hawkins (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Geneva College ,Beaver Falls,PA
1013,1986,36,821,9,Mets,N,Scott Erickson (minors),RHP,25,31,35,0,0.114,0.348,389,142,136,4.59,1.46,0,HS,Homestead HS ,Sunnyvale,CA
1014,1986,37,832,9,Mets,N,Ken Todd (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Santana HS ,Santee,CA
1015,1986,38,842,8,Mets,Y,Rodney Bond (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Dixie Hollins HS ,St. Petersburg,FL
1016,1986,39,850,6,Mets,N,Todd Hawkins (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Baylor University ,Waco,TX
